adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/ShDHEWiJ4NL6ldn4W2m3bEkIBr.jpg,"[18, 53, 80, 9648]",186,en,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",3.826,/x21s3p5wPww534nYj1cWakTcqz4.jpg,2006-02-24,Lucky Number Slevin,False,7.479,4131
False,/gIQ3AGPR6WAWzh70mulRDN8kd23.jpg,"[16, 35, 878, 10770]",1190012,en,South Park: Joining the Panderverse,"Cartman's deeply disturbing dreams portend the end of the life he knows and loves. Meanwhile, the adults in South Park are wrestling with their own life decisions, as the advent of AI is turning their world upside down.",3.825,/18IsRVfs5MkkTcqTGlUAnka6sCh.jpg,2023-10-28,South Park: Joining the Panderverse,False,7.692,226
False,/pERcOAR1Teg4sLDDqRXj1TBjVsn.jpg,"[28, 18, 36]",980026,da,Bastarden,"Denmark, 1755. Captain Ludvig Kahlen sets out to conquer a Danish heath reputed to be uncultivable, with an impossible goal: to establish a colony in the name of the king, in exchange for a royal title. A single-minded ambition that the ruthless lord of the region will relentlessly seek to put down. Kahlen's fate hangs in the balance: will his endevours bring him wealth and honour, or cost him his life...?",3.825,/npQgoOWn4fnvOIIyTj4rIV80FXC.jpg,2023-10-05,The Promised Land,False,7.7,387
False,/pp3QUzMXfP7q0ocmE1b15FH6PQ6.jpg,"[28, 35, 10749]",868759,en,Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",3.825,/liLN69YgoovHVgmlHJ876PKi5Yi.jpg,2023-04-18,Ghosted,False,6.9,1881
False,/xtj3EhrFHMrZCLTWH6LarEXAG8r.jpg,"[16, 10751, 18]",574074,en,Kitbull,"An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together, they experience friendship for the first time.",3.825,/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg,2019-01-18,Kitbull,False,7.973,372
False,/p1nXKEZAzGuFNNSVD1WM1uVrk1F.jpg,"[16, 12, 14, 9648, 878]",526429,ja,劇場版総集編【後編】メイドインアビス 放浪する黄昏,Second compilation movie of the TV series which covers episodes 9-13. Riko and Reg descend to the third and fourth layer where Riko has her first experience of the Curse.,3.825,/ivEZMkRng0VvDuQUoU8nhtqcfwe.jpg,2019-01-18,Made in Abyss: Wandering Twilight,False,8.3,116
False,/fHwOKUkDXK5GfEeAZEmf5b2BQ0h.jpg,"[16, 10751, 14]",514754,en,Bao,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",3.825,/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,2018-06-15,Bao,False,7.57,1219
False,/rENYZSx6HFME7YLbbY0qGYayL7F.jpg,"[9648, 18, 53]",491584,ko,버닝,"Deliveryman Jong-su is out on a job when he runs into Hae-mi, a girl who once lived in his neighborhood. She asks if he'd mind looking after her cat while she's away on a trip to Africa. On her return, she introduces to Jong-su an enigmatic young man named Ben, who she met during her trip. One day Ben tells Jong-su about his most unusual hobby.",3.825,/kXiF80o74fE9gf3Utf9moAI7ar0.jpg,2018-05-17,Burning,False,7.4,1633
False,/cOUZMd2Cr6uOHcdCDJtWRgVN4aN.jpg,[18],491472,en,At Eternity's Gate,"Famed but tormented artist Vincent van Gogh spends his final years in Arles, France, painting masterworks of the natural world that surrounds him.",3.825,/y4LvHQoX5YunHJ2EMBSjQvOkvD9.jpg,2018-11-15,At Eternity's Gate,False,6.95,1469
False,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,"[28, 12, 878]",427641,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",3.825,/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,Rampage,False,6.5,7138
False,/s5Dz4TsaW5jyLw5GS73jgqgwHsZ.jpg,"[878, 28, 53]",426865,en,UFO,"A college student, who sees a UFO, uses his exceptional math skills to investigate the sighting with his friends while the FBI follows closely behind.",3.825,/jdy1GTdaAXqhsCVOpIXokifYdCh.jpg,2018-09-04,UFO,False,6.859,448
False,/PwI3EfasE9fVuXsmMu9ffJh0Re.jpg,"[27, 53]",406563,en,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",3.825,/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2018-01-03,Insidious: The Last Key,False,6.251,2938
False,/jEVli6w9HNFjVMwJyzNH2bPMx7G.jpg,"[27, 53]",343674,en,Gerald's Game,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice.",3.825,/32dippiypDdaKv7XFEfUlQ7kPup.jpg,2017-09-29,Gerald's Game,False,6.393,3687
False,/mAUfGMmYmsBeKRHlBdaj7YUe1Ow.jpg,"[14, 12, 10751]",258230,en,A Monster Calls,"A boy imagines a monster that helps him deal with his difficult life and see the world in a different way. Conor, a twelve-year-old boy, encounters an ancient tree monster who proceeds to help him cope with his mother's terminal illness and being bullied in school.",3.825,/vNzWJwVqjszWwXrA7ZfsrJmhgV9.jpg,2016-10-07,A Monster Calls,False,7.3,3379
False,/lgml5hKTsTGNqDKKm6UCtY7EqGM.jpg,"[28, 53, 80]",60672,fr,Les Rivières pourpres 2 : Les Anges de l'apocalypse,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe.",3.825,/hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg,2004-02-18,Crimson Rivers II: Angels of the Apocalypse,False,6.1,727
False,/vpz2ifA14M68XOneyAXyO5vIIgW.jpg,"[9648, 18, 80]",52999,fr,L'Adversaire,"Based on the 2000 book of the same name by Emmanuel Carrère, it is inspired by the real-life story of Jean-Claude Romand. L'Adversaire's protagonist Jean-Marc Faure (Auteuil) pursues an imaginary career as a doctor of medicine in a plot more closely based on Romand's life and Carrère's book than was Laurent Cantet's 2001 film L'Emploi du Temps. The film was nominated for a Palme d'Or at the 2002 Cannes Film Festival.",3.825,/aszdSOpOskv1THDeOvLKiQQwdJc.jpg,2002-08-28,The Adversary,False,6.578,174
False,/sZRErzShw9N77TEcxX3DBpDPmCc.jpg,"[18, 10749]",46705,en,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",3.825,/dc8BdKnDY5Iy28KzUGtHIXuqqFK.jpg,2010-12-26,Blue Valentine,False,6.9,3284
False,/69RMqVigjzzvUJAbFgRjKqYFo17.jpg,"[35, 18]",36719,fr,Les enfants du marais,"The film is set in Marais, a quiet region along the banks of Loire river in 1918. Riton is afflicted with a bad-tempered wife and three unruly children. Garris lives alone with his recollections of World War I trenches. Their daily life consists of seasonal work and visits from their two pals: Tane, the local train conductor and Amédée, a dreamer and voracious reader of classics.",3.825,/9tEvO0H3Eg43MJQm4t1ChukCu8d.jpg,1999-03-03,The Children of the Marshland,False,7.086,168
False,/eTlDL4TD8k5KKSx0yT4gnX6hx84.jpg,[35],31359,fr,La Vérité si je mens ! 2,"Eddie, Dov, and Yvan are back, still working in Paris' Sentier textile district, This time they're confronting the high-stakes world of large distribution after striking a deal with Eurodiscount, a European hypermarket chain.",3.825,/oWth1wr5DvErZKh0S5CAFUZDm10.jpg,2001-02-07,Would I Lie to You? 2,False,6.13,388
False,/2pnfUSFqUPn9F4mzl1MLKrlnNbU.jpg,"[35, 80]",25253,fr,Les Tontons flingueurs,"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim.",3.825,/1uYCIsMpX7FtWu2xO1YMIAQYvLR.jpg,1963-11-27,Crooks in Clover,False,7.733,511
False,/teGBD3OBdNAAFvA0XUfPBvo8Bgd.jpg,[35],21435,fr,Les Bronzés 3 : Amis pour la vie,"After the Club Med and skiing, what happened to the Bronzés 27 years later? Early response: the same, and worse.",3.825,/9g7z9WG6MS3Q8cYfxTTBC4Ckm9A.jpg,2006-02-01,French Fried Vacations 3: Friends Forever,False,4.066,726
False,/57e5CjqUMIVOYP8hILJcCLDIpV.jpg,[35],21427,fr,La Doublure,"Caught by tabloid paparazzi with his mistress Elena, a famous and beautiful fashion model, billionaire Pierre Levasseur tries to avoid a divorce by inventing a preposterous lie. He uses the presence of a passerby in the photo to claim to his wife that it's not him Elena is seeing but the other man, one François Pignon. Pignon is a modest little man who works as a parking valet. To make the story convincing, Elena has to move in with Pignon.",3.825,/eVP6mln9G4dOoRRrQsY55T0sHOR.jpg,2006-03-29,The Valet,False,5.986,519
False,/y8cbKwg2VYtG7IdZUu8TE0AajsO.jpg,"[80, 18, 53]",19457,en,The Yards,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",3.825,/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg,2000-04-27,The Yards,False,6.209,461
False,/zhceTJ7NOzgtTRkvmD5bumw74Lj.jpg,"[35, 10751]",19100,fr,Nos jours heureux,"Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",3.825,/hCBcTQPqNY0HzzCcnoem8NNgI6W.jpg,2006-06-28,Those Happy Days,False,7.364,1041
False,/44IYRp4w81GGTyHijtkv3ahDQ0I.jpg,"[35, 10749]",19099,fr,Le Cœur des hommes,"The life of four best friends in Paris: Antoine (a gym school teacher), Jeff (director of a monthly journal), Alex (Jeff's associate in the monthly journal and a Don Juan) and Manu (owner of fine food store). Their time is shared between their respective jobs, their relationship with women (their own and others...) and the times they meet together to discuss about life and play sport lottery.",3.825,/2QCoj8iZWysxVsG78DmFqv606P2.jpg,2003-04-02,Frenchmen,False,6.41,194
False,/eh1gdcbzvEw0XVWCWSXZzaXqd9G.jpg,"[9648, 53]",18681,en,Eye of the Beholder,"A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer.",3.825,/4eB1Gw5r3Etbe4su6PhOo6OAN9E.jpg,1999-09-04,Eye of the Beholder,False,4.893,154
False,/mIpUeNOg3ab9tEtu2gL4ePkwkHq.jpg,"[35, 18, 10751, 10402, 10749]",18126,en,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana.",3.825,/kytL0AIWjvxsEQ2YgIZHvmIm24k.jpg,2009-04-10,Hannah Montana: The Movie,False,6.6,2019
False,/aJCHbwgrrizPSyZTzywSSeLqYQv.jpg,"[9648, 53]",18041,en,Gossip,"For a class project, three college students decide to invent an unfounded rumor about the most popular girl on campus. But as the rumor spreads, it begins to spiral out of control.",3.825,/1fyQiQyBFlqjeqgT6sAEh5vo4Fe.jpg,2000-04-21,Gossip,False,5.801,246
False,/ssfctwEwIrXReQrY7NJAJZGCVWV.jpg,[35],17350,fr,Brice de Nice,A wannabe surfer parties on the French Riviera while awaiting the perfect wave.,3.825,/1bxno5lAD6PzulewOT9joMfGPsU.jpg,2005-03-30,The Brice Man,False,5.527,1241
False,/6QSkFvaEA5L5Q6GmX5qCfowwHoO.jpg,"[53, 28, 80]",17263,en,A Murder of Crows,"In the wake of a career-ending scandal, disgraced lawyer Lawson Russell moves to Key West, where he befriends aging novelist Christopher Marlowe. After letting Russell borrow his latest manuscript, Marlowe dies of a heart attack. When Russell publishes the dead man's manuscript under his own name, he makes the best-seller list—and unwittingly becomes the prime suspect in the investigation of a grisly multiple homicide.",3.825,/fi88I3TTCY6JVwhEqlJCU2YeDNi.jpg,1999-07-06,A Murder of Crows,False,6.079,170
False,/hvbxK1qfLwO4qbj4tYv9RrGSJLT.jpg,"[80, 28, 12, 35]",15152,fr,"OSS 117 : Le Caire, nid d'espions","Set in 1955, French secret agent Hubert Bonisseur de La Bath/OSS 117 is sent to Cairo to investigate the disappearance of his best friend and fellow spy Jack Jefferson, only to stumble into a web of international intrigue.",3.825,/dDVHVZVEbTV4JsB8ZjdXNmMK7rA.jpg,2006-04-19,"OSS 117: Cairo, Nest of Spies",False,7.246,1750
False,/a7lZSjySyf2OLMj5VLkYTDS0kbr.jpg,"[18, 10749]",14976,en,Rachel Getting Married,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,3.825,/bumaq3lqe4YSsq6LlYoge7e9ABk.jpg,2008-09-03,Rachel Getting Married,False,6.277,580
False,/nlcJbqVPEnxjIgsC3LtGo4VqZfI.jpg,"[18, 35, 10749]",14653,fr,Ils se marièrent et eurent beaucoup d'enfants,Is love compatible with coupledom? And what of freedom and fidelity? These are some of the questions facing two married men.,3.825,/iD9h5RnOqOyt19EUA94zbuGpWHE.jpg,2004-08-25,Happily Ever After,False,5.952,104
False,/pHqTQA8bDaXcnTiJ8fNmRVcpXGP.jpg,[35],13043,fr,Camping,"Plastic surgeon Michel Saint-Josse is on his way to Spain where he hopes to spend a stress-free holiday in a luxury hotel with his teenage daughter Vanessa. When his car breaks down near a camping, Michel accepts the offer of help from an extrovert gigolo camper named Patrick Chirac. Whilst their car is being repaired, Michel and Vanessa agree to stay in Patrick’s well proportioned tent, not knowing that, thanks to a series of mishaps, it will be their home for several days...",3.825,/7flI2OwTuWKQdZiWRZ6tw6ijvEB.jpg,2006-04-26,Camping,False,5.537,860
False,/lGnN86PmLDZOlidTY8i1K9IsXeN.jpg,"[28, 12, 35, 80, 53]",12138,en,3000 Miles to Graceland,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",3.825,/iYFlq63PXbAXLh6QlA2ByQf63Ad.jpg,2001-02-23,3000 Miles to Graceland,False,5.851,649
